filepath,kanji,meaning
../kanji_images/kanji_靦.png,靦,unashamed
../kanji_images/kanji_靨.png,靨,dimple
../kanji_images/kanji_勒.png,勒,halter and bit
../kanji_images/kanji_靫.png,靫,quiver
../kanji_images/kanji_靱.png,靱,"soft, pliable, quiver"
../kanji_images/kanji_靹.png,靹,archer's arm protector
../kanji_images/kanji_鞅.png,鞅,"martingale, breast harness, saddle girth, fetter, shackle, carry on back"
../kanji_images/kanji_靼.png,靼,"tanned leather, smooth leather"
../kanji_images/kanji_鞁.png,鞁,"reins, saddle cover"
../kanji_images/kanji_靺.png,靺,"leather tabi, Tungusic tribe"
../kanji_images/kanji_鞆.png,鞆,"archer's arm protector, (kokuji)"
../kanji_images/kanji_鞋.png,鞋,straw sandals
../kanji_images/kanji_鞏.png,鞏,"hard, firm"
../kanji_images/kanji_鞐.png,鞐,"clamp, fastener, (kokuji)"
../kanji_images/kanji_鞜.png,鞜,"shoes, boots"
../kanji_images/kanji_鞨.png,鞨,"leather boots, drum, tribe name"
../kanji_images/kanji_鞦.png,鞦,swing
../kanji_images/kanji_鞣.png,鞣,tanned leather
../kanji_images/kanji_鞳.png,鞳,rumbling
../kanji_images/kanji_鞴.png,鞴,bellows
../kanji_images/kanji_韃.png,韃,"whip, region name"
../kanji_images/kanji_韆.png,韆,"swing, trapeze"
../kanji_images/kanji_韈.png,韈,"tabi, socks, stockings"
../kanji_images/kanji_韋.png,韋,tanned leather radical (no. 178)
../kanji_images/kanji_韜.png,韜,"bag, wrapping"
../kanji_images/kanji_韭.png,韭,leek radical (no. 179)
../kanji_images/kanji_齏.png,齏,dishes seasoned with vinegar or miso
../kanji_images/kanji_韲.png,韲,dress (salad) vegetables
../kanji_images/kanji_竟.png,竟,"end, finally"
../kanji_images/kanji_韶.png,韶,"beautiful, emperor Shun's music"
../kanji_images/kanji_韵.png,韵,"rhyme, vowel"
../kanji_images/kanji_頏.png,頏,"alight, land, throat, neck"
../kanji_images/kanji_頌.png,頌,eulogy
../kanji_images/kanji_頸.png,頸,"neck, head"
../kanji_images/kanji_頤.png,頤,"chin, jaw"
../kanji_images/kanji_頡.png,頡,"take wing, fly up"
../kanji_images/kanji_頷.png,頷,nod approval
../kanji_images/kanji_頽.png,頽,"decline, slide"
../kanji_images/kanji_顆.png,顆,grain (e.g. rice)
../kanji_images/kanji_顏.png,顏,"face, expression"
../kanji_images/kanji_顋.png,顋,"lower part of face, jaw, gills of a fish"
../kanji_images/kanji_顫.png,顫,shudder
../kanji_images/kanji_顯.png,顯,"manifest, display, evident, clear"
../kanji_images/kanji_顰.png,顰,"scowl, raise eyebrows"
../kanji_images/kanji_顱.png,顱,"head, skull"
../kanji_images/kanji_顴.png,顴,cheekbone
../kanji_images/kanji_顳.png,顳,temple (of head)
../kanji_images/kanji_颪.png,颪,"wind from mountains, (kokuji)"
../kanji_images/kanji_颯.png,颯,"sudden, quick, sound of the wind"
../kanji_images/kanji_颱.png,颱,typhoon
../kanji_images/kanji_颶.png,颶,storm
../kanji_images/kanji_飄.png,飄,"turn over, wave"
../kanji_images/kanji_飃.png,飃,"whirlwind, cyclone, floating"
../kanji_images/kanji_飆.png,飆,whirlwind
../kanji_images/kanji_飩.png,飩,Japanese noodles
../kanji_images/kanji_飫.png,飫,satiety
../kanji_images/kanji_餃.png,餃,gyoza
../kanji_images/kanji_餉.png,餉,(dried) boiled rice
../kanji_images/kanji_餒.png,餒,"hunger, spoil"
../kanji_images/kanji_餔.png,餔,"eat, late afternoon meal"
../kanji_images/kanji_餘.png,餘,"surplus, excess, remainder"
../kanji_images/kanji_餡.png,餡,bean jam
../kanji_images/kanji_餝.png,餝,"decorate, ornament, adorn, embellish"
../kanji_images/kanji_餞.png,餞,farewell gift
../kanji_images/kanji_餤.png,餤,"eat, feed, advance, lure, incite, food baked in dough"
../kanji_images/kanji_餠.png,餠,rice cake
../kanji_images/kanji_餬.png,餬,rice broth
../kanji_images/kanji_餮.png,餮,"voracious, gluttonous"
../kanji_images/kanji_餽.png,餽,"give, provide"
../kanji_images/kanji_餾.png,餾,steaming rice
../kanji_images/kanji_饂.png,饂,"Japanese noodles, (kokuji)"
../kanji_images/kanji_饉.png,饉,hunger
../kanji_images/kanji_饅.png,饅,"bean-jam dumpling, manjuu"
../kanji_images/kanji_饐.png,饐,"go bad, sour"
../kanji_images/kanji_饋.png,饋,"give, provide, offer"
../kanji_images/kanji_饑.png,饑,"hunger, thirst"
../kanji_images/kanji_饒.png,饒,abundant
../kanji_images/kanji_饌.png,饌,"food, offering"
../kanji_images/kanji_饕.png,饕,"be greedy, be ravenous"
../kanji_images/kanji_馗.png,馗,road
../kanji_images/kanji_馘.png,馘,"behead, dismiss"
../kanji_images/kanji_馥.png,馥,perfume
../kanji_images/kanji_馭.png,馭,driving (horse)
../kanji_images/kanji_馮.png,馮,"displeasure, proper name"
../kanji_images/kanji_馼.png,馼,zebra with yellow eyes and red mane
../kanji_images/kanji_駟.png,駟,four horses
../kanji_images/kanji_駛.png,駛,run fast
../kanji_images/kanji_駝.png,駝,"hunchback, load"
../kanji_images/kanji_駘.png,駘,stupid
../kanji_images/kanji_駑.png,駑,"slow horse, foolish fellow"
../kanji_images/kanji_駭.png,駭,be surprised
../kanji_images/kanji_駮.png,駮,spots
../kanji_images/kanji_駱.png,駱,white horse
../kanji_images/kanji_駲.png,駲,"horse's buttocks, horse's tail, (ghost kanji)"
../kanji_images/kanji_駻.png,駻,"rage, run wild"
../kanji_images/kanji_駸.png,駸,"speed, horses running"
../kanji_images/kanji_騁.png,騁,"run fast, gallop, as one pleases"
../kanji_images/kanji_騏.png,騏,fast horse
../kanji_images/kanji_騅.png,騅,grey horse
../kanji_images/kanji_駢.png,駢,two-horse carriage
../kanji_images/kanji_騙.png,騙,deceive
../kanji_images/kanji_騫.png,騫,"lift up, err, hopping"
../kanji_images/kanji_騷.png,騷,"harass, bother, annoy, disturb, agitate, sad, grieved"
../kanji_images/kanji_驅.png,驅,"spur a horse on, expel, drive away"
../kanji_images/kanji_驂.png,驂,extra driver or horse
../kanji_images/kanji_驀.png,驀,going straight forward
../kanji_images/kanji_驃.png,驃,white horse
../kanji_images/kanji_騾.png,騾,mule
../kanji_images/kanji_驕.png,驕,"pride, haughtiness"
../kanji_images/kanji_驍.png,驍,"strong, good horse, gallant, brave, ferocious"
../kanji_images/kanji_驛.png,驛,station
../kanji_images/kanji_驗.png,驗,"verification, effect, testing"
../kanji_images/kanji_驟.png,驟,"run, suddenly"
../kanji_images/kanji_驢.png,驢,donkey
../kanji_images/kanji_驥.png,驥,"fast horse, talent"
../kanji_images/kanji_驤.png,驤,lift one's head
../kanji_images/kanji_驩.png,驩,"greetings, be happy, celebrate"
../kanji_images/kanji_驫.png,驫,many horses
../kanji_images/kanji_驪.png,驪,black horse
../kanji_images/kanji_骭.png,骭,"leg, shin"
../kanji_images/kanji_骰.png,骰,"dice, bones"
../kanji_images/kanji_骼.png,骼,bleached bones
../kanji_images/kanji_髀.png,髀,thigh
../kanji_images/kanji_髏.png,髏,skull
../kanji_images/kanji_髑.png,髑,skull
../kanji_images/kanji_髓.png,髓,"marrow, pith"
../kanji_images/kanji_體.png,體,"the body, substance, object, reality"
../kanji_images/kanji_髞.png,髞,"hurry, high"
../kanji_images/kanji_髟.png,髟,"hair hanging long, mane, long hair radical (no.190)"
../kanji_images/kanji_髢.png,髢,wig
../kanji_images/kanji_髣.png,髣,dimly
../kanji_images/kanji_髦.png,髦,"bangs, long hair, excellence"
../kanji_images/kanji_髯.png,髯,"beard, mustache"
../kanji_images/kanji_髫.png,髫,"children's long hair, small child"
../kanji_images/kanji_髮.png,髮,hair
../kanji_images/kanji_髴.png,髴,dimly
../kanji_images/kanji_髱.png,髱,"topknot, bun, coiled hairknot"
../kanji_images/kanji_髷.png,髷,topknot
../kanji_images/kanji_髻.png,髻,samurai topknot
../kanji_images/kanji_鬆.png,鬆,"loose, dishevelled, pore, cavity in overboiled daikon"
../kanji_images/kanji_鬘.png,鬘,"wig, hair piece"
../kanji_images/kanji_鬚.png,鬚,"beard, mustache"
../kanji_images/kanji_鬟.png,鬟,"topknot, chignon, male hairstyle of looped ponytails"
../kanji_images/kanji_鬢.png,鬢,sideburns
../kanji_images/kanji_鬣.png,鬣,mane
../kanji_images/kanji_鬥.png,鬥,broken gate radical (no. 191)
../kanji_images/kanji_鬧.png,鬧,"quarrel, dispute hotly"
../kanji_images/kanji_鬨.png,鬨,"fight, war cry"
../kanji_images/kanji_鬩.png,鬩,quarrel
../kanji_images/kanji_鬪.png,鬪,fighting
../kanji_images/kanji_鬮.png,鬮,"lottery, lot, raffle"
../kanji_images/kanji_鬯.png,鬯,"fragrant herbs, spiced liqueur, grow, spread"
../kanji_images/kanji_鬲.png,鬲,tripod
../kanji_images/kanji_魄.png,魄,"soul, spirit"
../kanji_images/kanji_魃.png,魃,(god of) drought
../kanji_images/kanji_魏.png,魏,"high, large, Kingdom of Wei"
../kanji_images/kanji_魍.png,魍,spirits of mountains and streams
../kanji_images/kanji_魎.png,魎,spirits of trees and rocks
../kanji_images/kanji_魑.png,魑,mountain spirits
../kanji_images/kanji_魘.png,魘,have a nightmare
../kanji_images/kanji_魴.png,魴,type of sea bream
../kanji_images/kanji_鮓.png,鮓,"sushi, seasoned rice"
../kanji_images/kanji_鮃.png,鮃,"flounder, flatfish"
../kanji_images/kanji_鮑.png,鮑,abalone
../kanji_images/kanji_鮖.png,鮖,"bullhead, (kokuji)"
../kanji_images/kanji_鮗.png,鮗,"gizzard shad, (kokuji)"
../kanji_images/kanji_鮟.png,鮟,angler-fish
../kanji_images/kanji_鮠.png,鮠,"dace (carp), (kokuji)"
../kanji_images/kanji_鮨.png,鮨,"sushi, seasoned rice"
../kanji_images/kanji_鮴.png,鮴,"bullhead, rockfish, razor clam, flathead, (kokuji)"
../kanji_images/kanji_鯀.png,鯀,"large mythical fish, proper name"
../kanji_images/kanji_鯊.png,鯊,goby (fish)
../kanji_images/kanji_鮹.png,鮹,octopus
../kanji_images/kanji_鯆.png,鯆,type of herring
../kanji_images/kanji_鯏.png,鯏,"short necked clam, dace, chub, (kokuji)"
../kanji_images/kanji_鯑.png,鯑,"yellow fish (herring) eggs (sushi), (kokuji)"
../kanji_images/kanji_鯒.png,鯒,"flathead (fish), (kokuji)"
../kanji_images/kanji_鯣.png,鯣,cuttlefish
../kanji_images/kanji_鯢.png,鯢,"salamander, female whale, small fish, old person's teeth"
../kanji_images/kanji_鯤.png,鯤,"large mythical fish, roe"
../kanji_images/kanji_鯔.png,鯔,mullet (fish)
../kanji_images/kanji_鯡.png,鯡,herring
../kanji_images/kanji_鰺.png,鰺,horse mackerel
../kanji_images/kanji_鯲.png,鯲,"loach, lamprey, (kokuji)"
../kanji_images/kanji_鯱.png,鯱,"fabulous dolphin-like fish, killer whale, (kokuji)"
../kanji_images/kanji_鯰.png,鯰,"fresh-water catfish, (kokuji)"
../kanji_images/kanji_鰕.png,鰕,"shrimp, prawn, lobster"
../kanji_images/kanji_鰔.png,鰔,"flatfish, turbot, cod"
../kanji_images/kanji_鰉.png,鰉,sturgeon
../kanji_images/kanji_鰓.png,鰓,"gills, gill slits"
../kanji_images/kanji_鰌.png,鰌,loach (fish)
../kanji_images/kanji_鰆.png,鰆,Spanish mackerel
../kanji_images/kanji_鰈.png,鰈,"sole, flatfish, flounder"
../kanji_images/kanji_鰒.png,鰒,"abalone, puffer fish"
../kanji_images/kanji_鰊.png,鰊,herring
../kanji_images/kanji_鰄.png,鰄,a type of fish
../kanji_images/kanji_鰮.png,鰮,sardine
../kanji_images/kanji_鰛.png,鰛,sardine
../kanji_images/kanji_鰥.png,鰥,"widower, unmarried man"
../kanji_images/kanji_鰤.png,鰤,yellowtail
../kanji_images/kanji_鰡.png,鰡,"type of fish, mullet"
../kanji_images/kanji_鰰.png,鰰,"sandfish, (kokuji)"
../kanji_images/kanji_鱇.png,鱇,anglerfish
../kanji_images/kanji_鰲.png,鰲,huge sea turtle
../kanji_images/kanji_鱆.png,鱆,octopus
../kanji_images/kanji_鰾.png,鰾,fish bladder
../kanji_images/kanji_鱚.png,鱚,"sillaginoid, (kokuji)"
../kanji_images/kanji_鱠.png,鱠,lizard fish
../kanji_images/kanji_鱧.png,鱧,"conger, sea eel"
../kanji_images/kanji_鱶.png,鱶,shark
../kanji_images/kanji_鱸.png,鱸,sea bass
../kanji_images/kanji_鳧.png,鳧,"wild duck, end, suffix"
../kanji_images/kanji_鳬.png,鳬,"wild duck, end, suffix"
../kanji_images/kanji_鳰.png,鳰,"grebe, (kokuji)"
../kanji_images/kanji_鴉.png,鴉,"crow, raven"
../kanji_images/kanji_鴈.png,鴈,wild goose
../kanji_images/kanji_鳫.png,鳫,wild goose
../kanji_images/kanji_鴃.png,鴃,shrike
../kanji_images/kanji_鴆.png,鴆,a poisonous Chinese bird
../kanji_images/kanji_鴪.png,鴪,"flying fast, swooping"
../kanji_images/kanji_鴦.png,鴦,female mandarin duck
../kanji_images/kanji_鶯.png,鶯,nightingale
../kanji_images/kanji_鴣.png,鴣,partridge
../kanji_images/kanji_鴟.png,鴟,kite
../kanji_images/kanji_鵄.png,鵄,"kite, horned owl, wine cups"
../kanji_images/kanji_鴕.png,鴕,Chinese ostrich
../kanji_images/kanji_鴒.png,鴒,wagtail
../kanji_images/kanji_鵁.png,鵁,night heron
../kanji_images/kanji_鴿.png,鴿,"dove, temple pigeon"
../kanji_images/kanji_鴾.png,鴾,crested ibis
../kanji_images/kanji_鵆.png,鵆,"plover, (kokuji)"
../kanji_images/kanji_鵈.png,鵈,kite (bird)
../kanji_images/kanji_鵝.png,鵝,goose
../kanji_images/kanji_鵞.png,鵞,goose
../kanji_images/kanji_鵤.png,鵤,"grosbeak, hawkfinch, (kokuji)"
../kanji_images/kanji_鵑.png,鵑,cuckoo
../kanji_images/kanji_鵐.png,鵐,unmottled quail
../kanji_images/kanji_鵙.png,鵙,shrike
../kanji_images/kanji_鵲.png,鵲,magpie
../kanji_images/kanji_鶉.png,鶉,quail
../kanji_images/kanji_鶇.png,鶇,thrush
../kanji_images/kanji_鶫.png,鶫,"thrush, (kokuji)"
../kanji_images/kanji_鵯.png,鵯,brown eared bulbul
../kanji_images/kanji_鵺.png,鵺,"fabulous night bird, chimera"
../kanji_images/kanji_鶚.png,鶚,osprey
../kanji_images/kanji_鶤.png,鶤,type of black songbird
../kanji_images/kanji_鶩.png,鶩,domestic duck
../kanji_images/kanji_鶲.png,鶲,"crested flycatcher, peewee"
../kanji_images/kanji_鷄.png,鷄,chicken
../kanji_images/kanji_鷁.png,鷁,waterfowl which flies high but not against the wind
../kanji_images/kanji_鶻.png,鶻,"falcon, eagle"
../kanji_images/kanji_鶸.png,鶸,"siskin, greenfinch, light yellow-green"
../kanji_images/kanji_鶺.png,鶺,wagtail
../kanji_images/kanji_鷆.png,鷆,yellow-white mottled songbird
../kanji_images/kanji_鷏.png,鷏,yellow-white mottled songbird
../kanji_images/kanji_鷂.png,鷂,sparrow hawk
../kanji_images/kanji_鷙.png,鷙,"bird of prey, desolate, rough, daring, bravery"
../kanji_images/kanji_鷓.png,鷓,partridge
../kanji_images/kanji_鷸.png,鷸,"kingfisher, snipe"
../kanji_images/kanji_鷦.png,鷦,wren
../kanji_images/kanji_鷭.png,鷭,"water hen, gallinulle"
../kanji_images/kanji_鷯.png,鷯,wren
../kanji_images/kanji_鷽.png,鷽,"long-tailed bird, dove, bullfinch"
../kanji_images/kanji_鸚.png,鸚,"parrot, parakeet"
../kanji_images/kanji_鸛.png,鸛,Japanese stork
../kanji_images/kanji_鸞.png,鸞,"fabulous mythical bird, imperial"
../kanji_images/kanji_鹵.png,鹵,salt
../kanji_images/kanji_鹹.png,鹹,salty
../kanji_images/kanji_鹽.png,鹽,salt
../kanji_images/kanji_麁.png,麁,"rough, crude, coarse"
../kanji_images/kanji_麈.png,麈,"moose, priest's horsehair flapper, elk"
../kanji_images/kanji_麋.png,麋,reindeer
../kanji_images/kanji_麌.png,麌,"stag, buck, hart"
../kanji_images/kanji_麒.png,麒,"Chinese unicorn, genius, giraffe, bright, shining"
../kanji_images/kanji_麕.png,麕,roe deer
../kanji_images/kanji_麑.png,麑,fawn
../kanji_images/kanji_麝.png,麝,musk deer
../kanji_images/kanji_麥.png,麥,wheat
../kanji_images/kanji_麩.png,麩,light wheat-gluten bread
../kanji_images/kanji_麸.png,麸,light wheat-gluten bread
../kanji_images/kanji_麪.png,麪,"noodles, wheat flour"
../kanji_images/kanji_麭.png,麭,sticky rice ball
../kanji_images/kanji_靡.png,靡,"flutter, wave, bow to, obey, seduce"
../kanji_images/kanji_黌.png,黌,school
../kanji_images/kanji_黎.png,黎,"dark, black, many"
../kanji_images/kanji_黏.png,黏,"stick to, glutinous, sticky, glue"
../kanji_images/kanji_黐.png,黐,bird-lime
../kanji_images/kanji_黔.png,黔,black
../kanji_images/kanji_黜.png,黜,draw back
../kanji_images/kanji_點.png,點,"point, mark, speck, decimal pt"
../kanji_images/kanji_黝.png,黝,black
../kanji_images/kanji_黠.png,黠,crafty
../kanji_images/kanji_黥.png,黥,tatooing
../kanji_images/kanji_黨.png,黨,"party, faction, clique"
../kanji_images/kanji_黯.png,黯,"black, dark"
../kanji_images/kanji_黴.png,黴,"mold, mildew"
../kanji_images/kanji_黶.png,黶,"mole, scar, blemish"
../kanji_images/kanji_黷.png,黷,"make dirty, become dirty"
../kanji_images/kanji_黹.png,黹,sewing radical (no. 204)
../kanji_images/kanji_黻.png,黻,"lap robe, embroidery pattern"
../kanji_images/kanji_黼.png,黼,embroidery
../kanji_images/kanji_黽.png,黽,"green frog, industry"
../kanji_images/kanji_鼇.png,鼇,great sea turtle
../kanji_images/kanji_鼈.png,鼈,"snapping turtle, fresh-water turtle"
../kanji_images/kanji_皷.png,皷,"drum, beat, rouse"
../kanji_images/kanji_鼕.png,鼕,beating of drums
../kanji_images/kanji_鼡.png,鼡,"rat, mouse, dark gray"
../kanji_images/kanji_鼬.png,鼬,"weasel, skunk, ermine"
../kanji_images/kanji_鼾.png,鼾,snoring
../kanji_images/kanji_齊.png,齊,"alike, equal, similar, Saito"
../kanji_images/kanji_齒.png,齒,"tooth, cog"
../kanji_images/kanji_齔.png,齔,"losing baby teeth, child"
../kanji_images/kanji_齣.png,齣,"a paragraph, section"
../kanji_images/kanji_齟.png,齟,"uneven, bite, disagree"
../kanji_images/kanji_齠.png,齠,"baby teeth, young child"
../kanji_images/kanji_齡.png,齡,age
../kanji_images/kanji_齦.png,齦,gums
../kanji_images/kanji_齧.png,齧,"gnaw, nibble, munch, have a smattering of"
../kanji_images/kanji_齬.png,齬,irregular teeth
../kanji_images/kanji_齪.png,齪,grating the teeth
../kanji_images/kanji_齷.png,齷,"grating the teeth, fretful"
../kanji_images/kanji_齲.png,齲,"decayed tooth, cavity"
../kanji_images/kanji_齶.png,齶,jaw
../kanji_images/kanji_龕.png,龕,alcove for an image
../kanji_images/kanji_龜.png,龜,"turtle, tortoise"
../kanji_images/kanji_龠.png,龠,flute
../kanji_images/kanji_堯.png,堯,"high, far"
../kanji_images/kanji_槇.png,槇,"twig, Chinese black pine"
../kanji_images/kanji_遙.png,遙,"far off, distant, long ago"
../kanji_images/kanji_瑤.png,瑤,beautiful (as a jewel)
../kanji_images/kanji_凜.png,凜,"cold, strict, severe"
../kanji_images/kanji_熙.png,熙,"bright, sunny, prosperous, merry"
../kanji_images/kanji_丂.png,丂,"obstruction of breath (qi) as it seeks release, variant of other characters"
../kanji_images/kanji_丄.png,丄,above
../kanji_images/kanji_丅.png,丅,"under, underneath, below, down, inferior, bring down"
../kanji_images/kanji_丌.png,丌,table
../kanji_images/kanji_丒.png,丒,"the period from 1 to 3 am, 2nd character of the ""branches"""
../kanji_images/kanji_丟.png,丟,"discard, reject, lose"
../kanji_images/kanji_丣.png,丣,the tenth of the twelve Terrestrial Branches (ancient form)
../kanji_images/kanji_两.png,两,"two, both, pair, couple, ounce"
../kanji_images/kanji_丨.png,丨,"number one, line, rod radical (no. 2)"
../kanji_images/kanji_丫.png,丫,"bifurcation, fork"
../kanji_images/kanji_丮.png,丮,catch
